Time (Sec);S1;S10;S15;S17;S18;S19;S20;S21;S22;S23;S24;S25;S26;S27;S28;S29;S3;S30;S31;S32;S33;S7;
0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;
0.10381333333333331;100.0;99.91171759999999;99.9368064;99.93752479999998;99.93775359999998;99.93775359999998;99.91006799999997;99.96521039999999;99.93847199999999;99.93752479999998;100.0;100.0;100.0;99.965684;100.0;100.0;99.93727999999999;100.0;100.0;100.0;99.96521039999999;99.9544888;
0.20096000000000003;100.0;99.88793759999999;99.75515759999999;99.88558559999996;99.69744959999994;99.61109279999994;99.64488799999995;99.81737279999996;99.64423359999998;99.76200159999993;99.91469199999999;99.90983919999996;99.90983919999996;99.85235999999999;99.93847199999999;99.91327119999997;99.25252160000005;99.9400096;99.91327119999997;99.90841839999999;99.90983919999996;99.32298560000002;
0.30250666666666637;100.0;99.86415759999998;99.66988079999999;99.88558559999996;99.4571455999999;98.89369279999987;98.92608319999991;99.67296719999993;99.14404400000002;99.4381839999999;99.81270799999997;99.24024239999994;99.5574199999999;99.59298000000001;99.86369999999998;99.83707839999994;98.28784160000022;99.83423679999999;99.83707839999994;99.83080479999998;99.88558559999996;98.47724480000012;
0.40030666666666637;100.0;99.86415759999998;99.60933119999999;99.86133199999995;99.27691759999988;98.14659759999991;98.23684239999994;99.61289119999992;98.43048480000007;98.8966839999998;99.78892799999997;98.76909759999988;99.47319039999988;99.53408000000002;99.83991999999998;99.81282479999993;97.33389920000037;99.80950959999998;99.81282479999993;99.80607759999998;99.86133199999995;97.6336432000002;
0.5003066666666666;100.0;99.84037759999998;99.52405439999998;99.83707839999994;99.15676559999986;97.48842479999985;97.51238159999997;99.5285615999999;97.83447680000006;98.77653199999978;99.76514799999997;98.63775039999987;99.41311439999987;99.47518000000002;99.81613999999998;99.78857119999992;96.35777920000055;99.78478239999998;99.78857119999992;99.78135039999998;99.83707839999994;96.86051200000026;
0.6002853333333338;100.0;99.81659759999998;99.46350479999998;99.81282479999993;98.97653759999983;96.93549999999975;96.82129359999998;99.4684855999999;97.27323040000005;98.59630399999975;99.74136799999997;98.52879359999986;99.35303839999986;99.41628000000003;99.79235999999997;99.76431759999991;95.3917104000007;99.76005519999998;99.76431759999991;99.75662319999998;99.81282479999993;96.07429120000032;
0.7002853333333339;100.0;99.79281759999998;99.40295519999998;99.78857119999992;98.85638559999981;96.35900879999966;96.10920399999999;99.4568167999999;96.72293440000003;98.47615199999973;99.71758799999996;98.38438799999984;99.32878479999985;99.39250000000003;99.76857999999997;99.7400639999999;94.41490400000086;99.73532799999998;99.7400639999999;99.73189599999998;99.78857119999992;95.28784160000039;
0.800285333333334;100.0;99.76903759999998;99.34240559999998;99.76431759999991;98.67615759999978;95.83084239999957;95.39595440000001;99.38415599999988;96.16168800000001;98.2959239999997;99.69380799999996;98.20415999999983;99.24445519999983;99.30982000000003;99.74479999999997;99.7158103999999;93.42546560000105;99.71060079999998;99.7158103999999;99.70716879999998;99.76431759999991;94.54901440000043;
0.9002853333333346;100.0;99.74525759999997;99.31767839999998;99.7400639999999;98.55600559999976;95.2557719999995;94.65935120000005;99.32407999999987;95.5990208;98.17577199999968;99.67002799999996;98.02393199999982;99.18437919999982;99.25092000000004;99.72101999999997;99.69155679999989;92.42507680000122;99.68587359999998;99.69155679999989;99.68244159999998;99.7400639999999;93.7516144000005;
1.0003066666666673;100.0;99.72147759999997;99.23240159999997;99.7158103999999;98.40003119999975;94.69165199999941;93.95824400000005;99.23975039999985;95.03777439999999;98.09235839999968;99.64624799999996;97.8437039999998;99.1000495999998;99.16824000000004;99.69723999999997;99.66730319999988;91.43730400000139;99.66114639999998;99.66730319999988;99.65771439999997;99.7158103999999;92.99994240000056;
1.1010693333333341;100.0;99.69769759999997;99.17185199999997;99.69155679999989;98.25562559999972;94.10443919999933;93.26810320000006;99.17967439999984;94.69088159999998;97.87539199999964;99.64624799999996;97.66347599999979;99.0399735999998;99.10934000000005;99.67345999999996;99.64304959999987;90.46071040000156;99.66114639999998;99.64304959999987;99.63298719999997;99.69155679999989;92.20252640000064;
1.2010693333333342;100.0;99.67391759999997;99.08657519999997;99.66730319999988;98.23228799999973;93.69745439999929;92.63490160000003;99.09534479999982;94.35567359999997;97.82780079999964;99.62246799999996;97.48324799999978;98.95564399999978;99.02666000000005;99.67345999999996;99.64304959999987;89.47270880000174;99.63641919999998;99.64304959999987;99.63298719999997;99.66730319999988;91.4279744000007;
1.3010693333333354;100.0;99.65013759999997;99.02602559999997;99.64304959999987;98.01532159999968;93.21825119999923;92.00310480000002;99.03526879999981;93.96190799999998;97.6592415999996;99.59868799999995;97.30301999999976;98.89556799999977;98.96776000000006;99.64967999999996;99.61879599999986;88.61210080000185;99.61169199999998;99.61879599999986;99.60825999999997;99.66730319999988;90.61936320000079;
1.4013960000000016;100.0;99.62635759999996;98.94074879999997;99.64304959999987;97.93099199999966;92.84638639999918;91.37075039999999;98.9509391999998;93.55565759999998;97.55075839999958;99.57490799999995;97.12279199999975;98.81123839999975;98.88508000000006;99.62589999999996;99.59454239999985;87.70578080000199;99.58696479999998;99.59454239999985;99.58353279999997;99.64304959999987;89.84598720000085;
1.501396000000001;100.0;99.62635759999996;98.88019919999996;99.61879599999986;97.75076399999963;92.42887759999915;90.74921759999997;98.89086319999979;93.13773839999998;97.37053039999955;99.55112799999995;96.96681759999974;98.75116239999974;98.82618000000006;99.60211999999996;99.57028879999984;86.79946080000212;99.56223759999997;99.57028879999984;99.55880559999997;99.61879599999986;89.04786880000093;
1.6013960000000016;100.0;99.60257759999996;98.79492239999996;99.59454239999985;97.63061199999962;91.97301199999909;90.12838719999995;98.80653359999977;92.71981919999998;97.25037839999953;99.52734799999995;96.83547039999974;98.69108639999973;98.76728000000007;99.57833999999995;99.54603519999984;85.86861120000226;99.53751039999997;99.54603519999984;99.53407839999997;99.59454239999985;88.274035200001;
1.700285333333336;100.0;99.57879759999996;98.73437279999996;99.57028879999984;97.45038399999959;91.66236799999906;89.50790159999993;98.74645759999976;92.32567999999998;97.13022639999951;99.50356799999994;96.72651359999972;98.67941759999974;98.75584000000008;99.55455999999995;99.52178159999983;84.97253920000239;99.51278319999997;99.52178159999983;99.50935119999997;99.57028879999984;87.48781440000106;
1.8002853333333357;100.0;99.55501759999996;98.67382319999996;99.54603519999984;97.33023199999957;91.37576399999904;88.8870871999999;98.73478879999976;91.96806559999997;96.94999839999949;99.47978799999994;96.5821079999997;98.60675679999972;98.68460000000007;99.53077999999995;99.49752799999982;84.1231584000025;99.48805599999997;99.49752799999982;99.48462399999997;99.54603519999984;86.70090720000113;
1.9002853333333365;100.0;99.53123759999995;98.61327359999996;99.52178159999983;97.15000399999954;90.89656079999898;88.26555439999987;98.66212799999974;91.59807999999998;96.82984639999947;99.45600799999994;96.4018799999997;98.5466807999997;98.62570000000008;99.50699999999995;99.47327439999981;83.18088480000263;99.46332879999997;99.47327439999981;99.45989679999997;99.52178159999983;85.96183520000119;
2.0002853333333364;100.0;99.50745759999995;98.58854639999996;99.49752799999982;97.02985199999952;90.51395839999894;87.63352879999985;98.60205199999973;91.22856799999998;96.70969439999945;99.43222799999994;96.22165199999968;98.4866047999997;98.54302000000008;99.48321999999995;99.4490207999998;82.28598880000276;99.43860159999997;99.4490207999998;99.43516959999997;99.49752799999982;85.16371680000125;
2.101069333333333;100.0;99.48367759999995;98.50326959999995;99.47327439999981;96.8738775999995;90.1549071999989;86.98983439999984;98.51772239999971;90.87025119999998;96.62618079999945;99.40844799999994;96.04142399999967;98.40227519999968;98.48412000000009;99.45943999999994;99.42476719999979;81.36635040000289;99.41387439999997;99.42476719999979;99.41044239999997;99.47327439999981;84.41181600000131;
2.2010693333333284;100.0;99.45989759999995;98.44271999999995;99.4490207999998;96.72947199999948;89.73574879999886;86.34519279999982;98.4576463999997;90.52325839999997;96.4092143999994;99.40844799999994;95.86119599999965;98.34219919999967;98.4252200000001;99.43565999999994;99.40051359999978;80.540291200003;99.41387439999997;99.40051359999978;99.38571519999996;99.4490207999998;83.61513440000138;
2.301069333333323;100.0;99.43611759999995;98.35744319999995;99.42476719999979;96.68198079999948;89.2808303999988;85.71246479999981;98.37331679999969;90.15327279999998;96.3374695999994;99.38466799999993;95.68096799999964;98.28212319999966;98.3663200000001;99.43565999999994;99.40051359999978;79.55181600000316;99.38914719999997;99.40051359999978;99.38571519999996;99.42476719999979;82.83963520000145;
2.4010693333333184;100.0;99.41233759999994;98.29689359999995;99.40051359999978;96.51342159999945;89.01627279999876;85.08066799999979;98.31324079999968;89.78271599999998;96.26490879999938;99.36088799999993;95.50073999999962;98.19779359999964;98.2836400000001;99.41187999999994;99.37625999999977;78.69192640000327;99.36441999999997;99.37625999999977;99.36098799999996;99.42476719999979;82.04315040000154;
2.5013959999999797;100.0;99.38855759999994;98.21161679999994;99.40051359999978;96.42909199999943;88.58709519999874;84.44831359999976;98.22891119999966;89.37646559999997;96.06042719999934;99.33710799999993;95.32051199999961;98.13771759999963;98.22474000000011;99.38809999999994;99.35200639999977;77.84370560000337;99.33969279999997;99.35200639999977;99.33626079999996;99.40051359999978;81.2697904000016;
2.601395999999973;100.0;99.38855759999994;98.15106719999994;99.37625999999977;96.2488639999994;88.05856879999865;83.82678079999974;98.16883519999965;88.95854639999997;95.94027519999932;99.31332799999993;95.1645375999996;98.05338799999961;98.14206000000011;99.36431999999994;99.32775279999976;76.88928960000352;99.31496559999997;99.32775279999976;99.31153359999996;99.37625999999977;80.47167200000167;
2.701395999999973;100.0;99.36477759999994;98.06579039999994;99.35200639999977;96.12871199999938;87.70113599999864;83.20642399999971;98.08450559999963;88.54062719999997;95.76004719999929;99.28954799999993;95.0331903999996;97.9933119999996;98.08316000000012;99.34053999999993;99.30349919999975;75.98295360000367;99.29023839999996;99.30349919999975;99.28680639999996;99.35200639999977;79.69760960000174;
2.8002853333333095;100.0;99.34099759999994;98.00524079999994;99.32775279999976;95.92423039999935;87.23360159999858;82.58593839999969;98.02442959999962;88.14648799999998;95.63989519999927;99.26576799999992;94.92423359999958;97.98164319999961;98.07172000000013;99.31675999999993;99.27924559999974;75.04116960000381;99.26551119999996;99.27924559999974;99.26207919999996;99.32775279999976;78.9235152000018;
2.9002853333333114;100.0;99.31721759999994;97.94469119999994;99.30349919999975;95.80407839999933;86.98281999999855;81.96417679999966;98.01276079999963;87.78887359999997;95.43541359999924;99.24198799999992;94.77982799999957;97.90898239999959;98.00048000000012;99.29297999999993;99.25499199999973;74.18034880000391;99.24078399999996;99.25499199999973;99.23735199999996;99.30349919999975;78.1139568000019;
3.0002853333333124;100.0;99.29343759999993;97.88414159999994;99.27924559999974;95.6238503999993;86.40771839999849;81.34311759999964;97.9400999999996;87.41888799999998;95.31526159999922;99.21820799999992;94.59959999999955;97.84890639999958;97.94158000000013;99.26919999999993;99.23073839999972;73.26093920000405;99.21605679999996;99.23073839999972;99.21262479999996;99.27924559999974;77.37560320000196;
3.1002853333333134;100.0;99.26965759999993;97.85941439999993;99.25499199999973;95.50369839999928;86.02511599999845;80.71109199999962;97.8800239999996;87.04937599999998;95.1592871999992;99.19442799999992;94.41937199999954;97.76457679999956;97.85890000000013;99.24541999999992;99.20648479999971;72.3193680000042;99.19132959999996;99.20648479999971;99.18789759999996;99.25499199999973;76.57795840000202;
3.2010693333333147;100.0;99.24587759999993;97.77413759999993;99.23073839999972;95.34772399999926;85.54591279999839;80.06739759999961;97.79569439999958;86.67939039999999;95.01488159999917;99.17064799999991;94.23914399999953;97.70450079999955;97.80000000000014;99.22163999999992;99.1822311999997;71.41281920000434;99.16660239999996;99.1822311999997;99.16317039999996;99.23073839999972;75.82651520000208;
3.3010693333333125;100.0;99.22209759999993;97.71358799999993;99.20648479999971;95.20331839999923;85.19967519999837;79.4227559999996;97.73561839999957;86.34416639999998;94.95572159999918;99.17064799999991;94.05891599999951;97.62017119999953;97.71732000000014;99.19785999999992;99.1579775999997;70.48244320000448;99.16660239999996;99.1579775999997;99.13844319999995;99.20648479999971;75.02911520000214;
3.4010693333333077;100.0;99.19831759999992;97.62831119999993;99.1822311999997;95.15582719999924;84.72047199999831;78.79050159999957;97.65128879999955;85.99718959999997;94.79873119999914;99.14686799999991;93.8786879999995;97.56009519999952;97.65842000000015;99.19785999999992;99.1579775999997;69.61088480000461;99.14187519999996;99.1579775999997;99.13844319999995;99.1822311999997;74.25596800000221;
3.501069333333302;100.0;99.17453759999992;97.56776159999993;99.1579775999997;94.9872679999992;84.40798079999826;78.15870479999955;97.59121279999954;85.60352399999998;94.70283279999913;99.12308799999991;93.69845999999949;97.50001919999951;97.57574000000015;99.17407999999992;99.13372399999969;68.68005120000474;99.11714799999996;99.13372399999969;99.11371599999995;99.1822311999997;73.45784960000229;
3.6013959999999665;100.0;99.15075759999992;97.48248479999992;99.1579775999997;94.90293839999919;83.98955599999822;77.52540319999953;97.50688319999952;85.19727359999997;94.5943495999991;99.09930799999991;93.51823199999947;97.4399431999995;97.51684000000016;99.15029999999992;99.10947039999968;67.81896960000486;99.09242079999996;99.10947039999968;99.08898879999995;99.1579775999997;72.68426080000235;
3.700285333333299;100.0;99.15075759999992;97.42193519999992;99.13372399999969;94.69845679999915;83.63050479999818;76.90444399999951;97.44680719999951;84.77935439999997;94.47419759999909;99.0755279999999;93.36225759999947;97.35561359999949;97.43416000000016;99.12651999999991;99.08521679999967;66.93598720000499;99.06769359999996;99.08521679999967;99.06426159999995;99.13372399999969;71.87424480000242;
3.8013959999999587;100.0;99.12697759999992;97.33665839999992;99.10947039999968;94.57830479999913;83.33314799999818;76.28398719999949;97.3624775999995;84.36143519999997;94.26971599999905;99.0517479999999;93.23091039999946;97.29553759999948;97.37526000000017;99.10273999999991;99.06096319999966;66.04179360000512;99.04296639999995;99.06096319999966;99.03953439999995;99.10947039999968;71.1006240000025;
3.900285333333288;100.0;99.10319759999992;97.27610879999992;99.08521679999967;94.3738231999991;82.7454615999981;75.66350159999946;97.30240159999948;83.96729599999998;94.14956399999903;99.0279679999999;93.12195359999944;97.25971519999948;97.34014000000018;99.07895999999991;99.03670959999965;65.12146880000525;99.01823919999995;99.03670959999965;99.01480719999995;99.08521679999967;70.32679040000255;
4.000285333333284;100.0;99.07941759999991;97.21555919999992;99.06096319999966;94.25367119999908;82.44648639999807;75.04173999999944;97.29073279999949;83.60968159999997;94.02941199999901;99.0041879999999;92.97754799999943;97.23546159999947;97.31636000000017;99.05517999999991;99.01245599999964;64.1920240000054;98.99351199999995;99.01245599999964;98.99007999999995;99.06096319999966;69.51723200000264;
4.1010693333332915;100.0;99.05563759999991;97.15500959999991;99.03670959999965;94.04918959999904;82.15917999999803;74.42115439999941;97.21807199999947;83.23959599999998;93.909259999999;98.9804079999999;92.79731999999942;97.17538559999946;97.25746000000018;99.0313999999999;98.98820239999964;63.32000800000538;98.96878479999995;98.98820239999964;98.96535279999995;99.03670959999965;68.78935520000269;
4.200285333333302;100.0;99.03185759999991;97.13028239999991;99.01245599999964;93.92903759999902;81.77657759999799;73.78912879999939;97.15799599999946;82.87018399999998;93.75328559999897;98.9566279999999;92.6170919999994;97.09105599999944;97.17478000000018;99.0076199999999;98.96394879999963;62.44776320000533;98.94405759999995;98.96394879999963;98.94062559999995;99.01245599999964;67.96932000000275;
4.301069333333315;100.0;99.00807759999991;97.04500559999991;98.98820239999964;93.773063199999;81.29737439999793;73.14448719999938;97.07366639999944;82.50019839999999;93.60887999999895;98.9328479999999;92.43686399999939;97.03097999999943;97.11588000000019;98.9838399999999;98.93969519999962;61.54096960000529;98.91933039999995;98.93969519999962;98.91589839999995;98.98820239999964;67.21692960000281;
4.401069333333324;100.0;98.9842975999999;96.98445599999991;98.96394879999963;93.62865759999897;80.9383231999979;72.50031919999937;97.01359039999943;82.15330559999998;93.51298159999894;98.9328479999999;92.25663599999938;96.97090399999942;97.0569800000002;98.9600599999999;98.91544159999961;60.61106720000523;98.91933039999995;98.91544159999961;98.89117119999995;98.96394879999963;66.4195136000029;
4.501069333333337;100.0;98.9605175999999;96.8991791999999;98.93969519999962;93.58116639999898;80.60352559999787;71.86806479999935;96.92926079999941;81.81799759999997;93.45280559999892;98.90906799999989;92.07640799999936;96.91082799999941;96.9980800000002;98.9600599999999;98.91544159999961;59.73833280000519;98.89460319999995;98.91544159999961;98.89117119999995;98.93969519999962;65.64568000000295;
4.601069333333349;100.0;98.9367375999999;96.8386295999999;98.91544159999961;93.41260719999894;80.33896799999782;71.23626799999933;96.8691847999994;81.42433199999998;93.36857599999891;98.88528799999989;91.89617999999935;96.8264983999994;96.9154000000002;98.9362799999999;98.8911879999996;58.87656480000515;98.86987599999995;98.8911879999996;98.86644399999994;98.93969519999962;64.84685920000302;
4.701396000000021;100.0;98.9129575999999;96.7533527999999;98.91544159999961;93.32827759999893;79.87305199999778;70.6029663999993;96.78485519999938;81.01808159999997;93.18834799999888;98.86150799999989;91.71595199999933;96.76642239999939;96.85650000000021;98.9124999999999;98.8669343999996;58.0292752000051;98.84514879999995;98.8669343999996;98.84171679999994;98.91544159999961;64.07279680000309;
4.801396000000038;100.0;98.9129575999999;96.6928031999999;98.8911879999996;93.1480495999989;79.44133999999772;69.98238079999928;96.72477919999938;80.60016239999997;93.06819599999886;98.83772799999988;91.55997759999933;96.68209279999937;96.77382000000021;98.88871999999989;98.84268079999958;57.08889600000504;98.82042159999995;98.84268079999958;98.81698959999994;98.8911879999996;63.276067200003084;
4.901396000000045;100.0;98.8891775999999;96.6075263999999;98.8669343999996;93.02789759999888;79.08390719999771;69.36202399999925;96.64044959999936;80.18224319999997;92.88796799999884;98.81394799999988;91.42863039999932;96.62201679999936;96.71492000000022;98.86493999999989;98.81842719999958;56.192824000005;98.79569439999995;98.81842719999958;98.79226239999994;98.8669343999996;62.50128640000308;
5.00028533333339;100.0;98.8653975999999;96.5469767999999;98.84268079999958;92.82341599999884;78.61637279999765;68.74059119999923;96.58037359999935;79.78810399999998;92.76781599999882;98.79016799999988;91.3196735999993;96.58619439999936;96.70348000000023;98.84115999999989;98.79417359999957;55.249848000004945;98.77096719999994;98.79417359999957;98.76753519999994;98.84268079999958;61.72745280000308;
5.100285333333396;100.0;98.84161759999989;96.4864271999999;98.81842719999958;92.70326399999882;78.25802399999762;68.11930319999921;96.56870479999935;79.43048959999997;92.6476639999988;98.76638799999988;91.17526799999929;96.56194079999935;96.63224000000022;98.81737999999989;98.76991999999956;54.3892560000049;98.74623999999994;98.76991999999956;98.74280799999994;98.81842719999958;60.91813920000306;
5.200285333333398;100.0;98.81783759999989;96.4258775999999;98.79417359999957;92.5230359999988;78.00653999999759;67.49871759999918;96.49604399999933;79.06050399999998;92.46743599999877;98.74260799999988;90.99503999999928;96.47761119999933;96.57334000000023;98.79359999999988;98.74566639999955;53.47149600000485;98.72151279999994;98.74566639999955;98.71808079999994;98.79417359999957;60.17764640000307;
5.300285333333397;100.0;98.79405759999989;96.40115039999989;98.76991999999956;92.40288399999878;77.46796319999753;66.86669199999916;96.43596799999932;78.69099199999998;92.34728399999875;98.71882799999987;90.81481199999926;96.41753519999932;96.49066000000023;98.76981999999988;98.72141279999954;52.5866352000048;98.69678559999994;98.72141279999954;98.69335359999994;98.76991999999956;59.38094880000306;
5.401069333333401;100.0;98.77027759999989;96.31587359999989;98.74566639999955;92.24690959999876;77.10891199999749;66.22205039999915;96.3516383999993;78.33267519999998;92.23961679999874;98.69504799999987;90.63458399999925;96.3332055999993;96.43176000000024;98.74603999999988;98.69715919999953;51.63292160000474;98.67205839999994;98.69715919999953;98.66862639999994;98.74566639999955;58.62927680000306;
5.501069333333401;100.0;98.74649759999988;96.25532399999989;98.72141279999954;92.10250399999873;76.64252239999745;65.57835599999913;96.2915623999993;77.97411359999998;92.07115759999871;98.69504799999987;90.45435599999924;96.2731295999993;96.34908000000024;98.72225999999988;98.67290559999952;50.7851744000047;98.67205839999994;98.67290559999952;98.64389919999994;98.72141279999954;57.830684800003056;
5.601069333333393;100.0;98.72271759999988;96.17004719999989;98.69715919999953;92.05501279999874;76.2355375999974;64.94610159999911;96.20723279999928;77.63890559999997;92.02356639999871;98.67126799999987;90.27412799999922;96.18879999999928;96.29018000000025;98.72225999999988;98.67290559999952;49.81980800000464;98.64733119999994;98.67290559999952;98.64389919999994;98.69715919999953;57.05801120000305;
5.701069333333388;100.0;98.69893759999988;96.10949759999988;98.67290559999952;91.8864535999987;75.87508159999734;64.3133575999991;96.14715679999927;77.24513999999998;91.85500719999868;98.64748799999987;90.09389999999921;96.12872399999927;96.20750000000025;98.69847999999988;98.64865199999952;48.98208000000461;98.62260399999994;98.64865199999952;98.61917199999993;98.69715919999953;56.25896160000305;
5.801396000000047;100.0;98.67515759999988;96.02422079999988;98.67290559999952;91.80212399999868;75.4324031999973;63.68052959999905;96.06282719999925;76.83888959999997;91.74652399999866;98.62370799999987;89.9136719999992;96.04439439999925;96.14860000000026;98.67469999999987;98.6243983999995;48.052635200004545;98.59787679999994;98.6243983999995;98.59444479999993;98.67290559999952;55.48535680000304;
5.901396000000039;100.0;98.67515759999988;95.96367119999988;98.64865199999952;91.62189599999866;75.07426799999728;63.05994399999904;96.00275119999924;76.42097039999997;91.56629599999863;98.59992799999986;89.75769759999919;95.98431839999924;96.08970000000026;98.65091999999987;98.6001447999995;47.1696528000045;98.57314959999994;98.6001447999995;98.56971759999993;98.64865199999952;54.688888000003026;
6.001396000000029;100.0;98.65137759999988;95.87839439999988;98.6243983999995;91.50174399999864;74.61840239999721;62.43958719999903;95.91842159999922;76.00305119999997;91.44614399999861;98.57614799999986;89.62635039999918;95.92424239999923;96.03080000000027;98.62713999999987;98.57589119999949;46.23881920000444;98.54842239999994;98.57589119999949;98.54499039999993;98.6243983999995;53.914336000003026;
6.10028533333336;100.0;98.62759759999987;95.81784479999988;98.6001447999995;91.2972623999986;74.30775839999718;61.81815439999903;95.85834559999921;75.60891199999998;91.32599199999859;98.55236799999986;89.51739359999917;95.88841999999923;95.99568000000028;98.60335999999987;98.55163759999948;45.3418000000044;98.52369519999993;98.55163759999948;98.52026319999993;98.6001447999995;53.14050240000302;
6.200285333333356;100.0;98.60381759999987;95.75729519999987;98.57589119999949;91.17711039999858;74.00878319999715;61.19733999999902;95.84667679999922;75.25129759999997;91.20583999999857;98.52858799999986;89.37298799999915;95.86416639999922;95.97190000000028;98.57957999999986;98.52738399999947;44.47024160000435;98.49896799999993;98.52738399999947;98.49553599999993;98.57589119999949;52.330731200003015;
6.300285333333353;100.0;98.58003759999987;95.69674559999987;98.55163759999948;90.99688239999855;73.69792559999712;60.57675439999902;95.7740159999992;74.88131199999998;91.02561199999855;98.50480799999985;89.19275999999914;95.7798367999992;95.88922000000028;98.55579999999986;98.50313039999946;43.61015520000431;98.47424079999993;98.50313039999946;98.47080879999993;98.55163759999948;51.59094080000302;
6.400285333333345;100.0;98.55625759999987;95.67201839999987;98.52738399999947;90.87673039999854;73.21872239999706;59.943781599999014;95.71393999999918;74.51179999999998;90.90545999999853;98.48102799999985;89.01253199999913;95.7197607999992;95.83032000000028;98.53201999999986;98.47887679999945;42.69144800000426;98.44951359999993;98.47887679999945;98.44608159999993;98.52738399999947;50.79470080000301;
6.501069333333342;100.0;98.53247759999986;95.58674159999987;98.50313039999946;90.74490959999852;72.85967119999702;59.299613599999006;95.62961039999917;74.14181439999999;90.78530799999851;98.45724799999985;88.83230399999911;95.65968479999918;95.77142000000029;98.50823999999986;98.45462319999945;41.7603696000042;98.42478639999993;98.45462319999945;98.42135439999993;98.50313039999946;50.04280000000301;
6.601069333333343;100.0;98.50869759999986;95.52619199999987;98.47887679999945;90.55209679999848;72.513433599997;58.655919199999;95.56953439999916;73.80659039999998;90.72614799999852;98.45724799999985;88.6520759999991;95.57535519999917;95.6887400000003;98.48445999999986;98.43036959999944;40.88833760000416;98.42478639999993;98.43036959999944;98.39662719999993;98.47887679999945;49.232539200002996;
6.70106933333334;100.0;98.48491759999986;95.44091519999986;98.45462319999945;90.52875919999849;72.03423039999694;58.02366479999899;95.48520479999914;73.43650479999998;90.55748879999848;98.43346799999985;88.47184799999908;95.51527919999916;95.6298400000003;98.48445999999986;98.43036959999944;40.01726880000412;98.40005919999993;98.43036959999944;98.39662719999993;98.45462319999945;48.459636800003;
6.801069333333339;100.0;98.46113759999986;95.38036559999986;98.43036959999944;90.31179279999844;71.72173919999689;57.39092079999898;95.42512879999913;73.06594799999998;90.48492799999846;98.40968799999985;88.29161999999907;95.43094959999914;95.5471600000003;98.46067999999985;98.40611599999943;39.08736640000406;98.37533199999993;98.40611599999943;98.37189999999993;98.45462319999945;47.650307200002985;
6.901396000000001;100.0;98.43735759999986;95.29508879999986;98.43036959999944;90.22746319999843;71.29256159999687;56.75856639999897;95.34079919999911;72.65969759999997;90.28044639999843;98.38590799999984;88.11139199999906;95.37087359999913;95.48826000000031;98.43689999999985;98.38186239999942;38.238182400004014;98.35060479999993;98.38186239999942;98.34717279999992;98.43036959999944;46.876016000002984;
